"unaligned","aligned_unmapped","mapped_to_exon","mapped_to_intron","ambiguous_mapping","mapped_to_ERCC","mapped_to_MT","number_of_genes","total_count_per_cell","non_mt_percent","non_ribo_percent","outliers","is_cell_control","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","total_features","log10_total_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","cell_line","cell_line_demuxlet","demuxlet_cls"
"Lib90_03275",3081,412,17649,2336,761,0,1048,3039,14391,0.809394760051842,0.788895289489758,"FALSE",FALSE,3039,3.48287358360875,14391,4.15812115033749,32.8260718504621,45.8203043568897,58.6408171774025,73.5598638037662,3039,3.48287358360875,32.8260718504621,45.8203043568897,58.6408171774025,73.5598638037662,"A549","A549","SNG"
"Lib90_03276",3679,583,16983,3103,642,0,1382,3242,14246,0.824652533465778,0.733819504548993,"FALSE",FALSE,3242,3.51094694867297,14246,4.15372342430168,33.5743366559034,48.9891899480556,62.073564509336,73.6276849642005,3242,3.51094694867297,33.5743366559034,48.9891899480556,62.073564509336,73.6276849642005,"HCC827","HCC827","SNG"
"Lib90_03277",4163,504,16459,2472,823,0,1054,3257,13303,0.798391339699022,0.785536506399679,"FALSE",FALSE,3257,3.51295107997249,13303,4.12398223621146,26.6105389761708,38.8859655716756,52.5445388258288,68.6536871382395,3257,3.51295107997249,26.6105389761708,38.8859655716756,52.5445388258288,68.6536871382395,"H1975","H1975","SNG"
"Lib90_03278",3579,910,17778,2349,725,0,1001,3658,14496,0.813189844913638,0.805325051514175,"FALSE",FALSE,3658,3.56336240948661,14496,4.16127813890771,23.4616445916115,34.8371964679912,47.1923289183223,63.355408388521,3658,3.56336240948661,23.4616445916115,34.8371964679912,47.1923289183223,63.355408388521,"H838","H838","SNG"
"Lib90_03279",3799,469,17413,2395,746,0,1286,3509,14271,0.796720621682629,0.791534726694186,"FALSE",FALSE,3509,3.54530711646582,14271,4.15448483703205,29.0238946114498,40.235442505781,52.1687337958097,67.0380491906664,3509,3.54530711646582,29.0238946114498,40.235442505781,52.1687337958097,67.0380491906664,"A549","A549","SNG"
"Lib90_03280",3561,445,17861,2086,714,0,1476,3325,14714,0.789995921714017,0.7906070472971,"FALSE",FALSE,3325,3.5219222448835,14714,4.16776026643563,31.1947804811744,44.4270762539078,56.9049884463776,70.7013728421911,3325,3.5219222448835,31.1947804811744,44.4270762539078,56.9049884463776,70.7013728421911,"A549","A549","SNG"
"Lib90_03281",3925,894,13738,5810,534,0,1115,3256,11231,0.819428367180635,0.852550215875509,"FALSE",FALSE,3256,3.51281775856487,11231,4.05045709478573,31.537708129285,41.5546255898851,52.6400142462826,66.6547947644911,3256,3.51281775856487,31.537708129285,41.5546255898851,52.6400142462826,66.6547947644911,"A549","A549","DBL"
"Lib90_03282",4046,500,18072,3092,823,0,1191,3650,15096,0.798158452041495,0.788022795427401,"FALSE",FALSE,3650,3.56241183294973,15096,4.17889065504891,29.7231054583996,40.6730259671436,52.5635930047695,67.7729199788023,3650,3.56241183294973,29.7231054583996,40.6730259671436,52.5635930047695,67.7729199788023,"H1975","H1975","SNG"
"Lib90_03283",3378,910,15815,3573,687,0,959,3374,13026,0.836020266516183,0.767464480681344,"FALSE",FALSE,3374,3.52827377716704,13026,4.11484441314502,29.9324428066943,42.1771840933518,54.6906187624751,68.5475203439275,3374,3.52827377716704,29.9324428066943,42.1771840933518,54.6906187624751,68.5475203439275,"H838","H838","SNG"
"Lib90_03284",3837,1248,15431,4121,677,0,1209,3572,12591,0.817170994506258,0.829480716797143,"FALSE",FALSE,3572,3.55303301620244,12591,4.10009471501499,27.1384322134858,36.6849336827893,47.7404495274402,63.5056786593599,3572,3.55303301620244,27.1384322134858,36.6849336827893,47.7404495274402,63.5056786593599,"H838","H838","SNG"
"Lib90_03285",3338,686,16050,3773,719,0,993,3420,13021,0.820443897688009,0.832193508798473,"FALSE",FALSE,3420,3.53415307418506,13021,4.11467769101088,31.1957606942631,42.224099531526,53.4905153214039,68.0823285461946,3420,3.53415307418506,31.1957606942631,42.224099531526,53.4905153214039,68.0823285461946,"A549","A549","SNG"
"Lib90_03286",3208,482,16870,2691,661,0,988,3247,13952,0.834504013163343,0.770139929658881,"FALSE",FALSE,3247,3.51161602056914,13952,4.14466759423118,33.7586009174312,47.6920871559633,60.3784403669725,72.7995986238532,3247,3.51161602056914,33.7586009174312,47.6920871559633,60.3784403669725,72.7995986238532,"H1975","H1975","SNG"
"Lib90_03287",3849,633,16311,4026,564,0,805,3590,13531,0.821447046913423,0.784568188184031,"FALSE",FALSE,3590,3.55521540512607,13531,4.13136198911594,26.4208114699579,38.9845539871406,51.3561451481783,66.1444091345798,3590,3.55521540512607,26.4208114699579,38.9845539871406,51.3561451481783,66.1444091345798,"H2228","H2228","SNG"
"Lib90_03288",3297,497,15491,2601,517,0,909,3159,12617,0.799397637473728,0.775302547909528,"FALSE",FALSE,3159,3.4996870826184,12617,4.10099052306996,28.7944836331933,41.0477926606959,54.0382024252992,68.9070301973528,3159,3.4996870826184,28.7944836331933,41.0477926606959,54.0382024252992,68.9070301973528,"H2228","H2228","SNG"
"Lib90_03289",3585,506,17887,3111,671,0,1136,3447,14480,0.812845303306046,0.810911042188507,"FALSE",FALSE,3447,3.53756725715268,14480,4.16079855353835,28.9364640883978,40.4558011049724,52.9627071823204,68.0317679558011,3447,3.53756725715268,28.9364640883978,40.4558011049724,52.9627071823204,68.0317679558011,"A549","A549","SNG"
"Lib90_03290",3655,596,15216,3397,556,0,985,3546,12351,0.820905189198522,0.826410147834064,"FALSE",FALSE,3546,3.54986118847194,12351,4.09173728299166,26.6941948020403,37.2844304104931,49.2591692980325,64.6668285968748,3546,3.54986118847194,26.6941948020403,37.2844304104931,49.2591692980325,64.6668285968748,"H2228","H2228","SNG"
"Lib90_03291",3258,355,19061,1969,843,0,1238,3114,15753,0.808671363671255,0.754966828561653,"FALSE",FALSE,3114,3.49345805099519,15753,4.1973908411333,31.8415539897162,46.232463657716,60.2805814765441,74.7667111026471,3114,3.49345805099519,31.8415539897162,46.232463657716,60.2805814765441,74.7667111026471,"A549","A549","SNG"
"Lib90_03292",3573,410,19905,2429,840,0,1526,3338,16002,0.797775277591692,0.781401836394303,"FALSE",FALSE,3338,3.52361641905437,16002,4.20420140523815,30.9211348581427,44.6694163229596,58.0802399700037,72.9908761404824,3338,3.52361641905437,30.9211348581427,44.6694163229596,58.0802399700037,72.9908761404824,"A549","A549","SNG"
"Lib90_03293",3559,662,17493,2943,780,0,937,3394,14536,0.816111722058261,0.788249320136681,"FALSE",FALSE,3394,3.53083977861652,14536,4.16247479043812,25.1513483764447,37.142267473858,50.0068794716566,66.6070445789763,3394,3.53083977861652,25.1513483764447,37.142267473858,50.0068794716566,66.6070445789763,"H838","H838","SNG"
"Lib90_03294",3217,548,16536,3094,760,0,749,3504,13408,0.824880667642541,0.808024457022332,"FALSE",FALSE,3504,3.54468802230268,13408,4.12739639077661,27.1778042959427,38.2756563245823,49.9179594272076,65.4534606205251,3504,3.54468802230268,27.1778042959427,38.2756563245823,49.9179594272076,65.4534606205251,"A549","A549","SNG"
"Lib90_03295",3086,479,17217,2334,760,0,1164,3259,14105,0.809641970358283,0.80113378154287,"FALSE",FALSE,3259,3.51321760006794,14105,4.14940387950858,31.4781992201347,44.147465437788,56.7245657568238,70.7621410847217,3259,3.51321760006794,31.4781992201347,44.147465437788,56.7245657568238,70.7621410847217,"A549","A549","SNG"
"Lib90_03296",3409,604,16430,3123,558,0,1300,3018,13485,0.796811271192576,0.754912306331252,"FALSE",FALSE,3018,3.4798631130231,13485,4.12988315534062,36.440489432703,50.2929180571005,62.5361512791991,74.8832035595106,3018,3.4798631130231,36.440489432703,50.2929180571005,62.5361512791991,74.8832035595106,"H2228","H2228","SNG"
"Lib90_03297",3179,572,15755,3324,622,0,1091,3200,12741,0.81084687166561,0.788634496009343,"FALSE",FALSE,3200,3.50528567414413,12741,4.10523760074602,28.3572717997017,41.4096224786123,55.003531904874,69.7825916333098,3200,3.50528567414413,28.3572717997017,41.4096224786123,55.003531904874,69.7825916333098,"HCC827","HCC827","SNG"
"Lib90_03298",3264,788,15639,4010,523,0,1268,3337,12795,0.802579131846363,0.764360481156326,"FALSE",FALSE,3337,3.52348633234323,12795,4.10707423141207,34.1852286049238,46.674482219617,57.9757717858538,70.4493942946464,3337,3.52348633234323,34.1852286049238,46.674482219617,57.9757717858538,70.4493942946464,"H2228","H2228","SNG"
"Lib90_03299",3635,660,14333,3219,657,0,1342,3399,11625,0.777548386427915,0.794407918788887,"FALSE",FALSE,3399,3.53147891704225,11625,4.06543031862037,27.5698924731183,37.8322580645161,49.4279569892473,64.6967741935484,3399,3.53147891704225,27.5698924731183,37.8322580645161,49.4279569892473,64.6967741935484,"H1975","H1975","SNG"
"Lib90_03300",3398,580,16365,3925,628,0,913,3570,13351,0.788180660034319,0.812747500001872,"FALSE",FALSE,3570,3.55278985019278,13351,4.12554632367119,30.3348063815445,41.2778069058498,52.1309265223579,66.0399970039697,3570,3.55278985019278,30.3348063815445,41.2778069058498,52.1309265223579,66.0399970039697,"H2228","H2228","SNG"
"Lib90_03301",3433,588,15517,3141,745,0,886,3344,12827,0.818897637156858,0.804318387527569,"FALSE",FALSE,3344,3.52439612210384,12827,4.1081589512564,32.9461292585951,43.9151789194668,55.8119591486708,69.829266391206,3344,3.52439612210384,32.9461292585951,43.9151789194668,55.8119591486708,69.829266391206,"H1975","H1975","SNG"
"Lib90_03302",3363,368,18066,2381,767,0,989,3271,14587,0.819359703284185,0.798655790323034,"FALSE",FALSE,3271,3.51481329499929,14587,4.16399575464174,31.8639884828957,43.8129841639816,56.4817988620004,71.0906971961335,3271,3.51481329499929,31.8639884828957,43.8129841639816,56.4817988620004,71.0906971961335,"A549","A549","SNG"
"Lib90_03303",3584,1132,15074,3718,631,0,1057,3602,12319,0.821982303091174,0.81280882148809,"FALSE",FALSE,3602,3.55666426212257,12319,4.09061070782841,24.5149768650053,34.5644938712558,45.8154070947317,61.8150823930514,3602,3.55666426212257,24.5149768650053,34.5644938712558,45.8154070947317,61.8150823930514,"H838","H838","SNG"
"Lib90_03304",3051,369,16974,2321,662,0,1152,3557,13830,0.798192334925385,0.851337056155419,"FALSE",FALSE,3557,3.55120594374791,13830,4.14085358132272,27.2089660159074,37.65003615329,49.7613882863341,65.4374548083876,3557,3.55120594374791,27.2089660159074,37.65003615329,49.7613882863341,65.4374548083876,"A549","A549","SNG"
"Lib90_03305",3575,508,17445,2112,835,0,1055,3420,14335,0.813184512861399,0.795604607181997,"FALSE",FALSE,3420,3.53415307418506,14335,4.15642799231805,27.6944541332403,39.8186257411929,52.8915242413673,68.5873735612138,3420,3.53415307418506,27.6944541332403,39.8186257411929,52.8915242413673,68.5873735612138,"A549","A549","SNG"
"Lib90_03306",3249,403,18448,2328,741,0,1476,3413,15012,0.782307486822337,0.800292565752354,"FALSE",FALSE,3413,3.53326351677871,15012,4.17646748459913,31.5081268318678,43.7316813216094,56.1151079136691,70.750066613376,3413,3.53326351677871,31.5081268318678,43.7316813216094,56.1151079136691,70.750066613376,"A549","A549","SNG"
"Lib90_03307",3881,1055,16292,3294,689,0,1379,3329,13332,0.799279927393279,0.792453651024864,"FALSE",FALSE,3329,3.52244423350632,13332,4.12492787911053,29.3729372937294,40.2940294029403,52.8127812781278,68.016801680168,3329,3.52244423350632,29.3729372937294,40.2940294029403,52.8127812781278,68.016801680168,"H838","H838","SNG"
"Lib90_03308",3263,300,18344,1337,806,0,1200,2954,16334,0.813150483155902,0.715133638341105,"FALSE",FALSE,2954,3.47055748521727,16334,4.21311913881146,33.5435288355577,50.1285661809722,64.3810456716052,78.1437492347251,2954,3.47055748521727,33.5435288355577,50.1285661809722,64.3810456716052,78.1437492347251,"HCC827","HCC827","SNG"
"Lib90_03309",3659,777,15737,3077,678,0,1268,3506,12890,0.805120247629852,0.804033511223032,"FALSE",FALSE,3506,3.5449357658815,12890,4.11028660840357,25.7951900698216,36.5942591155935,48.1148176881303,63.6229635376261,3506,3.5449357658815,25.7951900698216,36.5942591155935,48.1148176881303,63.6229635376261,"H838","H838","SNG"
"Lib90_03310",4154,563,16771,3138,569,0,1566,3210,13678,0.798874103817171,0.743456102166909,"FALSE",FALSE,3210,3.5066403055665,13678,4.13605434955106,36.6427840327533,49.8684018131306,61.4197982161135,73.2928790758883,3210,3.5066403055665,36.6427840327533,49.8684018131306,61.4197982161135,73.2928790758883,"H2228","H2228","SNG"
"Lib90_03311",3570,670,14903,3790,557,0,737,3553,12285,0.826129425456956,0.80431354960232,"FALSE",FALSE,3553,3.55071742346928,12285,4.08941051098354,29.4261294261294,40.5291005291005,51.8437118437119,64.9084249084249,3553,3.55071742346928,29.4261294261294,40.5291005291005,51.8437118437119,64.9084249084249,"H2228","H2228","SNG"
"Lib90_03313",3505,746,17134,3595,702,0,1485,3102,14127,0.825086712801666,0.730515516022145,"FALSE",FALSE,3102,3.49178177558417,14127,4.15008068623349,34.1827705811567,49.0550010617966,61.5771218234586,74.1417144475119,3102,3.49178177558417,34.1827705811567,49.0550010617966,61.5771218234586,74.1417144475119,"H838","H838","SNG"
"Lib90_03314",2989,452,17757,2348,655,0,1428,3508,14325,0.782268760361418,0.839859797654592,"FALSE",FALSE,3508,3.54518336821541,14325,4.1561249468226,28.3280977312391,39.1343804537522,51.3368237347295,66.8202443280977,3508,3.54518336821541,28.3280977312391,39.1343804537522,51.3368237347295,66.8202443280977,"A549","A549","SNG"
"Lib90_03315",3167,632,16904,3501,692,0,1262,3356,14273,0.818188186913621,0.755621974622031,"FALSE",FALSE,3356,3.52595134124801,14273,4.15454569242091,34.057311006796,46.9838155958803,58.9224409724655,71.610733552862,3356,3.52595134124801,34.057311006796,46.9838155958803,58.9224409724655,71.610733552862,"A549","A549","SNG"
"Lib90_03316",3726,620,16894,3371,662,0,431,3559,14025,0.847985739145821,0.768127794561287,"FALSE",FALSE,3559,3.55144999797288,14025,4.14693383456276,26.017825311943,38.9447415329768,51.8859180035651,66.8306595365419,3559,3.55144999797288,26.017825311943,38.9447415329768,51.8859180035651,66.8306595365419,"HCC827","HCC827","SNG"
"Lib90_03317",2942,322,16321,2548,702,0,1511,3351,13330,0.789872467524477,0.81395287775478,"FALSE",FALSE,3351,3.52530400995824,13330,4.12486272842306,29.5723930982746,40.6601650412603,53.2933233308327,68.9347336834209,3351,3.52530400995824,29.5723930982746,40.6601650412603,53.2933233308327,68.9347336834209,"A549","A549","SNG"
"Lib90_03318",2464,422,15102,1952,701,0,1381,2952,12129,0.777145683257362,0.818615863949325,"FALSE",FALSE,2952,3.47026344696508,12129,4.08386080086657,32.2862560804683,43.7051694286421,56.2041388407948,70.9704015170253,2952,3.47026344696508,32.2862560804683,43.7051694286421,56.2041388407948,70.9704015170253,"A549","A549","SNG"
"Lib90_03319",3307,414,17771,2064,780,0,1179,3531,14529,0.797439603002657,0.814577180413531,"FALSE",FALSE,3531,3.54802069490553,14529,4.16226561429802,28.1505953610021,39.8513318191204,51.6690756418198,67.2654690618762,3531,3.54802069490553,28.1505953610021,39.8513318191204,51.6690756418198,67.2654690618762,"A549","A549","SNG"
"Lib90_03320",3721,819,15661,3960,524,0,945,3153,12926,0.816725978015839,0.768914769522846,"FALSE",FALSE,3153,3.49886168899288,12926,4.11149774880803,34.1095466501625,46.8358347516633,59.3145598019496,72.4586105523751,3153,3.49886168899288,34.1095466501625,46.8358347516633,59.3145598019496,72.4586105523751,"H2228","H2228","SNG"
"Lib90_03321",3419,443,17011,2402,665,0,1129,3556,13934,0.801420984066728,0.831921320567446,"FALSE",FALSE,3556,3.55108386518578,13934,4.14410697304932,26.3025692550596,37.4623223769198,49.5119850724846,65.0782259222047,3556,3.55108386518578,26.3025692550596,37.4623223769198,49.5119850724846,65.0782259222047,"A549","A549","SNG"
"Lib90_03323",3222,405,17324,2658,685,0,1181,3152,13990,0.810793423294644,0.793780704945886,"FALSE",FALSE,3152,3.4987239707479,13990,4.14584875659054,32.4374553252323,46.1043602573267,58.9921372408863,73.0378842030022,3152,3.4987239707479,32.4374553252323,46.1043602573267,58.9921372408863,73.0378842030022,"A549","A549","SNG"
"Lib90_03325",3392,381,18137,2071,824,0,1113,3410,14656,0.800286571506355,0.824849328023111,"FALSE",FALSE,3410,3.5328817194074,14656,4.16604508785123,30.5949781659389,41.9828056768559,54.4896288209607,69.6233624454149,3410,3.5328817194074,30.5949781659389,41.9828056768559,54.4896288209607,69.6233624454149,"A549","A549","SNG"
"Lib90_03326",3781,527,16780,2985,600,0,1670,3708,13811,0.789877633198264,0.8097887120493,"FALSE",FALSE,3708,3.56925683332861,13811,4.14025656967742,29.9399029758888,40.6053146043009,51.9151401057128,65.8388241256969,3708,3.56925683332861,29.9399029758888,40.6053146043009,51.9151401057128,65.8388241256969,"H2228","H2228","SNG"
"Lib90_03327",3341,829,16164,2495,719,0,975,3267,13065,0.809031763636409,0.782930897106087,"FALSE",FALSE,3267,3.51428204786038,13065,4.11614265385379,28.0597014925373,40.0765403750478,52.636815920398,68.1438959050899,3267,3.51428204786038,28.0597014925373,40.0765403750478,52.636815920398,68.1438959050899,"H838","H838","SNG"
"Lib90_03328",3096,359,16922,2020,838,0,707,3339,13786,0.814812127655004,0.808573329048797,"FALSE",FALSE,3339,3.52374646681156,13786,4.13946977558943,28.7538082112288,39.9608298273611,52.2196431162048,68.0400406209198,3339,3.52374646681156,28.7538082112288,39.9608298273611,52.2196431162048,68.0400406209198,"A549","A549","SNG"
"Lib90_03329",3423,395,17168,2228,725,0,831,3305,14222,0.820981577259892,0.761425424395005,"FALSE",FALSE,3305,3.51930284923543,14222,4.15299121003862,29.6090563915061,43.1514554914921,57.0102657854029,71.6917451835185,3305,3.51930284923543,29.6090563915061,43.1514554914921,57.0102657854029,71.6917451835185,"H1975","H1975","SNG"
"Lib90_03330",3779,906,16252,3154,718,0,765,3750,13357,0.816575577737085,0.799879613775837,"FALSE",FALSE,3750,3.57414706415072,13357,4.12574143912872,22.8269821067605,33.6677397619226,45.6015572359063,61.9450475406154,3750,3.57414706415072,22.8269821067605,33.6677397619226,45.6015572359063,61.9450475406154,"H838","H838","SNG"
"Lib90_03331",3279,577,15626,3550,682,0,1319,3437,12606,0.809535141353693,0.79009932563912,"FALSE",FALSE,3437,3.53630587235103,12606,4.10061175283379,31.1438997302872,42.2259241630969,53.9822306838014,67.5630652070443,3437,3.53630587235103,31.1438997302872,42.2259241630969,53.9822306838014,67.5630652070443,"A549","A549","SNG"
"Lib90_03332",3679,696,15511,3179,666,0,1415,3177,12420,0.804267310141492,0.804508208930589,"FALSE",FALSE,3177,3.50215389287136,12420,4.09415656178252,31.8760064412238,42.6972624798712,54.8067632850242,69.3558776167472,3177,3.50215389287136,31.8760064412238,42.6972624798712,54.8067632850242,69.3558776167472,"H838","H838","SNG"
"Lib90_03333",3395,439,16688,2572,824,0,1268,3184,13548,0.806908768226374,0.823220532019094,"FALSE",FALSE,3184,3.50310943667137,13548,4.13190724277439,32.2556834957189,43.5193386477709,55.9049306170653,70.5565397106584,3184,3.50310943667137,32.2556834957189,43.5193386477709,55.9049306170653,70.5565397106584,"A549","A549","SNG"
"Lib90_03334",3601,522,17901,2924,775,0,1386,3479,14840,0.81354447384532,0.814622092572714,"FALSE",FALSE,3479,3.54157924394658,14840,4.17146316508384,31.711590296496,44.0296495956873,56.5229110512129,70.5323450134771,3479,3.54157924394658,31.711590296496,44.0296495956873,56.5229110512129,70.5323450134771,"A549","A549","SNG"
